age,jobadmin.,jobblue.collar,jobentrepreneur,jobhousemaid,jobmanagement,jobretired,jobself.employed,jobservices,jobstudent,jobtechnician,jobunemployed,jobunknown,maritaldivorced,maritalmarried,maritalsingle,educationprimary,educationsecondary,educationtertiary,educationunknown,defaultno,defaultyes,balance,housingno,housingyes,loanno,loanyes,contactcellular,contacttelephone,contactunknown,campaign,pdays,previous,poutcomefailure,poutcomeother,poutcomesuccess,poutcomeunknown,deposityes
53,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,197,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
39,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,636,0,1,1,0,0,1,0,1,-1,0,0,0,0,1,0
33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,455,0,1,0,1,0,0,1,10,-1,0,0,0,0,1,0
46,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,6,-1,0,0,0,0,1,0
35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1471,0,1,0,1,1,0,0,3,-1,0,0,0,0,1,0
31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,530,1,0,0,1,1,0,0,2,-1,0,0,0,0,1,0
35,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-196,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,0
44,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4087,0,1,1,0,0,0,1,5,-1,0,0,0,0,1,0
31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,424,1,0,0,1,1,0,0,2,-1,0,0,0,0,1,0
52,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,499,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,0
26,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,8,0,1,0,1,0,0,1,2,-1,0,0,0,0,1,0
54,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,976,0,1,1,0,0,0,1,3,-1,0,0,0,0,1,0
29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2424,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,426,0,1,1,0,0,1,0,4,111,6,1,0,0,0,0
59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,434,0,1,1,0,0,0,1,3,-1,0,0,0,0,1,0
33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,-479,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
33,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,522,1,0,0,1,1,0,0,4,-1,0,0,0,0,1,0
40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,423,0,1,1,0,1,0,0,24,-1,0,0,0,0,1,0
28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,185,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,0
39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1221,1,0,1,0,0,0,1,1,-1,0,0,0,0,1,0
36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,14,-1,0,0,0,0,1,0
50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5312,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,0
40,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4095,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
42,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-1386,0,1,0,1,1,0,0,4,-1,0,0,0,0,1,0
49,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,378,1,0,1,0,0,0,1,2,-1,0,0,0,0,1,0
26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,-84,0,1,0,1,1,0,0,5,-1,0,0,0,0,1,0
39,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,94,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,0
63,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,1,0,1,0,1,0,0,2,93,1,0,0,1,0,0
37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,9,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
56,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,74,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,0
43,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1220,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,0
32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1342,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,0
55,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,6134,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,0
35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,623,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,0
42,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,9916,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3160,1,0,1,0,0,0,1,13,-1,0,0,0,0,1,0
28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,2306,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,0
44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,701,1,0,0,1,0,0,1,2,-1,0,0,0,0,1,0
26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3244,1,0,1,0,1,0,0,1,5,1,1,0,0,0,0
40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,402,0,1,1,0,0,0,1,3,-1,0,0,0,0,1,0
33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-81,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,0
28,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,863,0,1,0,1,0,0,1,1,-1,0,0,0,0,1,0
36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3463,0,1,1,0,0,1,0,4,-1,0,0,0,0,1,0
39,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,13338,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,0
50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,11528,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,0
35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,995,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
49,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,280,0,1,1,0,0,1,0,3,-1,0,0,0,0,1,0
29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,910,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,-994,0,1,0,1,1,0,0,2,-1,0,0,0,0,1,0
21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1333,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3773,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1028,0,1,0,1,1,0,0,1,-1,0,0,0,0,1,0
47,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1764,1,0,0,1,1,0,0,6,-1,0,0,0,0,1,0
44,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,-1,0,0,0,0,1,0
32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,659,0,1,1,0,1,0,0,6,-1,0,0,0,0,1,0
30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,186,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,124,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,0
58,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1298,0,1,1,0,0,0,1,4,-1,0,0,0,0,1,0
43,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,46,1,0,1,0,1,0,0,8,-1,0,0,0,0,1,0
31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,17924,0,1,1,0,1,0,0,3,-1,0,0,0,0,1,0
28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,167,0,1,0,1,1,0,0,2,-1,0,0,0,0,1,0
32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,388,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,0
41,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,0
32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
57,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4168,0,1,0,1,0,0,1,1,-1,0,0,0,0,1,0
46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,993,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,0
28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,520,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
43,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,210,0,1,1,0,0,0,1,5,-1,0,0,0,0,1,0
26,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,3,-1,0,0,0,0,1,0
46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,593,0,1,1,0,1,0,0,3,-1,0,0,0,0,1,0
34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3031,1,0,1,0,1,0,0,6,-1,0,0,0,0,1,0
37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,708,0,1,1,0,0,1,0,1,-1,0,0,0,0,1,0
35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-367,0,1,1,0,1,0,0,1,350,1,1,0,0,0,0
29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,8,1,0,0,1,1,0,0,1,-1,0,0,0,0,1,0
44,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-1636,0,1,0,1,1,0,0,1,-1,0,0,0,0,1,0
42,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-671,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,0
56,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,136,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
43,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,953,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,821,0,1,0,1,0,0,1,1,778,41,0,1,0,0,0
54,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,131,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,0
57,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,458,1,0,0,1,1,0,0,3,-1,0,0,0,0,1,0
45,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,210,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,236,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,0
35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1147,0,1,0,1,0,1,0,1,-1,0,0,0,0,1,0
51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,814,0,1,1,0,1,0,0,8,-1,0,0,0,0,1,0
30,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,142,0,1,1,0,0,0,1,4,-1,0,0,0,0,1,0
36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1604,0,1,1,0,0,0,1,3,-1,0,0,0,0,1,0
32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-208,0,1,0,1,0,0,1,1,-1,0,0,0,0,1,0
57,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,318,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,0
53,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,9072,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,0
28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,3331,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,0
30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,106,0,1,1,0,1,0,0,3,-1,0,0,0,0,1,0
31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,85,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,249,1,0,1,0,1,0,0,8,-1,0,0,0,0,1,0
45,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,10,1,0,1,0,1,0,0,7,-1,0,0,0,0,1,0
37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,-1050,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,0
52,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,361,1,0,0,1,1,0,0,1,-1,0,0,0,0,1,0
35,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,759,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,0
32,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,15,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
44,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,488,1,0,0,1,1,0,0,2,183,11,1,0,0,0,0
53,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,578,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,0
23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,565,1,0,1,0,1,0,0,7,-1,0,0,0,0,1,0
31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1310,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,0
56,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,2,227,4,1,0,0,0,0
30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2551,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,0
54,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,2,106,6,0,0,1,0,0
29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-150,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,664,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,7,-1,0,0,0,0,1,0
35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2200,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
48,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2850,0,1,1,0,1,0,0,3,-1,0,0,0,0,1,0
24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1235,0,1,0,1,0,0,1,3,-1,0,0,0,0,1,0
34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1352,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,0
57,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,138,1,0,1,0,0,0,1,5,-1,0,0,0,0,1,0
37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,934,0,1,1,0,0,0,1,3,-1,0,0,0,0,1,0
30,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
46,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1217,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,82,0,1,1,0,1,0,0,6,370,5,1,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,438,0,1,0,1,1,0,0,1,323,1,1,0,0,0,0
27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,592,0,1,0,1,1,0,0,3,-1,0,0,0,0,1,0
47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,4819,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,467,0,1,0,1,0,0,1,2,-1,0,0,0,0,1,0
36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,75,0,1,1,0,0,0,1,4,-1,0,0,0,0,1,0
37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,292,1,0,1,0,0,0,1,1,-1,0,0,0,0,1,0
31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,229,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-213,1,0,1,0,0,0,1,2,-1,0,0,0,0,1,0
32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,604,1,0,1,0,1,0,0,2,196,2,0,1,0,0,0
46,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,289,1,0,1,0,0,0,1,3,-1,0,0,0,0,1,0
35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1279,0,1,1,0,0,0,1,5,-1,0,0,0,0,1,0
36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1327,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,0
52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,297,0,1,1,0,1,0,0,2,195,1,1,0,0,0,0
47,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,278,0,1,1,0,1,0,0,1,366,1,0,1,0,0,0
34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,932,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
38,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,381,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,0
47,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1405,1,0,1,0,0,0,1,1,-1,0,0,0,0,1,0
49,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4976,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,215,1,0,1,0,1,0,0,1,94,3,0,0,1,0,0
78,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2628,1,0,1,0,0,1,0,2,-1,0,0,0,0,1,0
33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1778,1,0,1,0,1,0,0,1,103,1,0,0,1,0,0
52,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,659,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,0
43,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,-204,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,0
43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1462,1,0,1,0,0,0,1,2,-1,0,0,0,0,1,0
45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,219,0,1,0,1,1,0,0,4,-1,0,0,0,0,1,0
38,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,76,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,0
36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,4388,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,0
47,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,8422,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,0
28,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,120,0,1,0,1,0,0,1,3,-1,0,0,0,0,1,0
29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1320,0,1,0,1,0,0,1,1,-1,0,0,0,0,1,0
36,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,-35,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,0
47,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,-1,0,0,0,0,1,0
35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,15474,1,0,1,0,1,0,0,1,92,2,0,1,0,0,0
55,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,-246,1,0,0,1,1,0,0,2,-1,0,0,0,0,1,0
39,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1951,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,0
35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,51,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,0
57,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2058,0,1,1,0,0,1,0,2,-1,0,0,0,0,1,0
36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-547,0,1,1,0,1,0,0,1,259,2,1,0,0,0,0
53,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,4222,1,0,1,0,0,0,1,1,-1,0,0,0,0,1,0
40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,105,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1737,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,0
24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,299,0,1,1,0,1,0,0,1,321,1,1,0,0,0,0
47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,475,0,1,0,1,1,0,0,2,251,7,0,1,0,0,0
46,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,117,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,0
35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,-292,0,1,1,0,1,0,0,2,272,6,1,0,0,0,0
27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,35,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,5,-1,0,0,0,0,1,0
32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,3,-1,0,0,0,0,1,0
56,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,746,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,193,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,96,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,0
33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,157,0,1,1,0,0,0,1,5,-1,0,0,0,0,1,0
53,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,100,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,0
31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,91,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,0
27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,223,0,1,0,1,1,0,0,2,-1,0,0,0,0,1,0
36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,449,0,1,1,0,0,0,1,3,-1,0,0,0,0,1,0
36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,191,0,1,1,0,1,0,0,7,-1,0,0,0,0,1,0
44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2185,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
