age,jobadmin.,jobblue.collar,jobentrepreneur,jobhousemaid,jobmanagement,jobretired,jobself.employed,jobservices,jobstudent,jobtechnician,jobunemployed,jobunknown,maritaldivorced,maritalmarried,maritalsingle,educationprimary,educationsecondary,educationtertiary,educationunknown,defaultno,defaultyes,balance,housingno,housingyes,loanno,loanyes,contactcellular,contacttelephone,contactunknown,campaign,pdays,previous,poutcomefailure,poutcomeother,poutcomesuccess,poutcomeunknown,deposityes
40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,8,-1,0,0,0,0,1,0
30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1032,0,1,1,0,0,0,1,5,-1,0,0,0,0,1,0
53,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,367,0,1,0,1,1,0,0,1,261,2,1,0,0,0,0
56,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,505,0,1,0,1,1,0,0,1,169,3,1,0,0,0,0
33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,50,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,0
50,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-1415,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,0
39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,223,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,22867,0,1,1,0,1,0,0,1,440,2,1,0,0,0,0
40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,949,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1655,0,1,1,0,1,0,0,1,175,2,1,0,0,0,0
35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,-880,1,0,0,1,1,0,0,3,-1,0,0,0,0,1,0
41,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,107,0,1,1,0,1,0,0,17,-1,0,0,0,0,1,0
33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1257,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
44,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,579,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,0
39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-176,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,586,1,0,0,1,1,0,0,3,-1,0,0,0,0,1,0
28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,97,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
47,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1880,1,0,1,0,0,0,1,2,-1,0,0,0,0,1,0
41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,982,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
35,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,0
38,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,173,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,0
42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,704,0,1,0,1,0,1,0,10,-1,0,0,0,0,1,0
57,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3738,0,1,1,0,1,0,0,1,367,7,0,0,1,0,0
35,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,634,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,0
27,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,7102,0,1,1,0,0,0,1,9,-1,0,0,0,0,1,0
47,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,186,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,0
32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1918,0,1,1,0,1,0,0,1,172,1,1,0,0,0,0
30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,31,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,62,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
26,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,479,0,1,1,0,1,0,0,3,-1,0,0,0,0,1,0
47,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,866,1,0,1,0,0,0,1,7,-1,0,0,0,0,1,0
36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1466,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
47,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,440,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,674,0,1,1,0,0,1,0,4,-1,0,0,0,0,1,0
54,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,127,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,0
33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,588,0,1,1,0,1,0,0,5,-1,0,0,0,0,1,0
41,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,-413,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,0
42,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,877,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
47,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,192,1,0,1,0,0,1,0,6,-1,0,0,0,0,1,0
36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,806,0,1,1,0,1,0,0,2,259,1,1,0,0,0,0
50,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,6739,0,1,1,0,1,0,0,3,-1,0,0,0,0,1,0
53,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,228,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-232,1,0,0,1,1,0,0,2,-1,0,0,0,0,1,0
39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,556,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
57,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,207,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
30,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,221,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,0
47,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1851,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,0
40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,367,0,1,1,0,0,1,0,1,274,1,1,0,0,0,0
57,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,0
41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1954,1,0,1,0,1,0,0,1,110,2,0,0,1,0,0
59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,-341,1,0,0,1,1,0,0,3,-1,0,0,0,0,1,0
26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,179,0,1,0,1,1,0,0,4,-1,0,0,0,0,1,0
41,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,13,1,0,1,0,0,0,1,2,-1,0,0,0,0,1,0
25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,192,1,0,1,0,0,1,0,2,-1,0,0,0,0,1,0
49,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,342,1,0,1,0,1,0,0,2,228,1,1,0,0,0,0
31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1329,0,1,0,1,0,0,1,1,-1,0,0,0,0,1,0
32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,141,0,1,1,0,1,0,0,3,89,9,0,0,1,0,0
33,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,8023,1,0,1,0,1,0,0,1,105,3,1,0,0,0,0
48,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1131,1,0,0,1,1,0,0,1,-1,0,0,0,0,1,0
28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1925,1,0,1,0,1,0,0,1,93,3,0,0,1,0,0
43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,3,-1,0,0,0,0,1,0
41,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1395,0,1,0,1,1,0,0,1,308,2,1,0,0,0,0
54,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1,0,0,10,-1,0,0,0,0,1,0
55,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,1,0,1,0,0,0,1,4,-1,0,0,0,0,1,0
57,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,295,1,0,1,0,1,0,0,11,-1,0,0,0,0,1,0
27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,-208,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,0
27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,967,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
47,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,392,0,1,0,1,1,0,0,1,-1,0,0,0,0,1,0
49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,23,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,81,1,0,0,1,1,0,0,1,-1,0,0,0,0,1,0
56,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1602,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,455,0,1,1,0,0,0,1,3,-1,0,0,0,0,1,0
40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1038,1,0,1,0,0,0,1,1,-1,0,0,0,0,1,0
33,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,307,1,0,1,0,0,0,1,4,-1,0,0,0,0,1,0
31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,-218,0,1,1,0,0,0,1,15,-1,0,0,0,0,1,0
39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5222,0,1,1,0,1,0,0,2,177,1,1,0,0,0,0
77,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,639,1,0,1,0,0,1,0,7,-1,0,0,0,0,1,0
31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,6374,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,0
39,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,363,0,1,0,1,1,0,0,1,-1,0,0,0,0,1,0
32,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-94,0,1,0,1,1,0,0,1,-1,0,0,0,0,1,0
42,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,222,1,0,1,0,1,0,0,16,-1,0,0,0,0,1,0
50,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,249,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
51,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,-1,0,0,0,0,1,0
34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1026,1,0,1,0,1,0,0,1,100,6,1,0,0,0,0
36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3953,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1426,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,53,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,171,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,0
49,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3237,0,1,1,0,0,0,1,3,-1,0,0,0,0,1,0
31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2591,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
53,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,44,1,0,1,0,0,0,1,1,-1,0,0,0,0,1,0
38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,5432,0,1,0,1,1,0,0,1,149,2,1,0,0,0,0
54,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,349,0,1,1,0,1,0,0,2,175,1,1,0,0,0,0
36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,20,0,1,1,0,1,0,0,2,150,3,0,1,0,0,0
40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4025,0,1,1,0,1,0,0,4,-1,0,0,0,0,1,0
28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,278,1,0,0,1,1,0,0,1,-1,0,0,0,0,1,0
33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,263,0,1,1,0,0,0,1,3,-1,0,0,0,0,1,0
53,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4968,1,0,1,0,1,0,0,1,87,2,1,0,0,0,0
38,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,581,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
41,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,779,1,0,1,0,1,0,0,10,-1,0,0,0,0,1,0
38,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,4,-1,0,0,0,0,1,0
36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3214,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,0
42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1958,0,1,1,0,0,0,1,3,-1,0,0,0,0,1,0
38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,93,1,0,1,0,0,0,1,2,-1,0,0,0,0,1,0
38,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,173,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,0
60,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,491,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,0
37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,586,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,0
45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,700,0,1,1,0,0,1,0,4,-1,0,0,0,0,1,0
37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-67,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,243,0,1,1,0,1,0,0,2,360,3,1,0,0,0,0
30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,882,1,0,1,0,1,0,0,6,-1,0,0,0,0,1,0
37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2924,1,0,1,0,1,0,0,2,-1,0,0,0,0,1,0
51,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,340,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,133,1,0,0,1,1,0,0,3,-1,0,0,0,0,1,0
32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,2,-1,0,0,0,0,1,0
52,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,423,0,1,0,1,1,0,0,2,96,7,1,0,0,0,0
44,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,58,0,1,1,0,1,0,0,3,-1,0,0,0,0,1,0
31,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,5,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
38,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,175,1,0,1,0,0,0,1,2,-1,0,0,0,0,1,0
48,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1741,0,1,0,1,0,1,0,1,-1,0,0,0,0,1,0
41,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
49,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4374,0,1,1,0,1,0,0,3,-1,0,0,0,0,1,0
48,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,-1,0,0,0,0,1,0
45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,678,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,0
31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,626,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
29,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,376,1,0,0,1,0,1,0,3,183,4,1,0,0,0,0
28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,-55,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,0
55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,2,-1,0,0,0,0,1,0
27,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,21,0,1,1,0,1,0,0,1,356,1,1,0,0,0,0
43,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3003,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,0
52,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,511,1,0,0,1,1,0,0,4,-1,0,0,0,0,1,0
33,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,6904,1,0,1,0,0,1,0,2,-1,0,0,0,0,1,0
47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1536,0,1,1,0,1,0,0,1,301,4,0,1,0,0,0
55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,816,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,0
51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1202,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2655,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
51,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,289,1,0,1,0,0,0,1,5,-1,0,0,0,0,1,0
45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,5336,1,0,1,0,0,0,1,2,-1,0,0,0,0,1,0
45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,434,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,0
39,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,691,0,1,0,1,1,0,0,1,255,1,1,0,0,0,0
47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3696,0,1,1,0,1,0,0,3,170,2,1,0,0,0,0
34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2595,0,1,0,1,1,0,0,1,336,2,0,1,0,0,0
48,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,501,0,1,1,0,1,0,0,5,-1,0,0,0,0,1,0
39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,21,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1659,0,1,1,0,0,0,1,6,-1,0,0,0,0,1,0
27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,97,0,1,0,1,1,0,0,3,-1,0,0,0,0,1,0
47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,1,0,1,1,0,0,4,190,1,1,0,0,0,0
41,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,63,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,0
31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2038,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,15,1,0,0,1,1,0,0,1,-1,0,0,0,0,1,0
52,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,11650,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
38,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,446,0,1,1,0,0,0,1,4,-1,0,0,0,0,1,0
42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,275,1,0,1,0,1,0,0,8,-1,0,0,0,0,1,0
45,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,206,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,0
40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,4,-1,0,0,0,0,1,0
32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,205,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,0
47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3957,0,1,1,0,0,1,0,3,334,3,0,1,0,0,0
30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,9645,1,0,0,1,1,0,0,10,-1,0,0,0,0,1,0
53,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-601,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,0
34,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,-276,0,1,1,0,0,0,1,3,-1,0,0,0,0,1,0
41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,641,0,1,1,0,0,0,1,1,-1,0,0,0,0,1,0
31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2983,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
45,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,192,1,1,0,0,0,0
51,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,119,1,0,1,0,0,0,1,2,-1,0,0,0,0,1,0
36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,0
46,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10,0,1,1,0,1,0,0,7,-1,0,0,0,0,1,0
33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1859,0,1,1,0,1,0,0,4,-1,0,0,0,0,1,0
30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,613,0,1,1,0,1,0,0,2,302,1,1,0,0,0,0
52,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1319,0,1,1,0,1,0,0,1,-1,0,0,0,0,1,0
45,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,360,1,0,1,0,0,0,1,2,-1,0,0,0,0,1,0
53,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,136,0,1,1,0,0,0,1,2,-1,0,0,0,0,1,0
38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1354,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,0
51,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2337,0,1,1,0,1,0,0,2,41,5,0,0,1,0,0
32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,514,0,1,0,1,1,0,0,1,168,1,1,0,0,0,0
59,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,6212,0,1,1,0,1,0,0,2,-1,0,0,0,0,1,0
40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1305,1,0,1,0,1,0,0,1,-1,0,0,0,0,1,0
36,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2700,1,0,1,0,1,0,0,3,-1,0,0,0,0,1,0
45,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-497,0,1,0,1,1,0,0,1,-1,0,0,0,0,1,0
